qid,WChoice,NumMachine,NumForEach,k,LevelRs,Pivots,RepeatTime,MatCost,NaiveCost,Cost,QCost,EstResSite
539018,NULL,200,500,20,36_27_19,230_243_256,1,32640,55220,48294,46819,200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_187.1538_174.3077_161.4615_148.6154_135.7692_122.9231_110.0769_97.2308_84.3846_71.5385_58.6923_45.8462_33.0_32.0769_31.1538_30.2308_29.3077_28.3846_27.4615_26.5385_25.6154_24.6923_23.7692_22.8462_21.9231_21.0_20.8462_20.6923_20.5385_20.3846_20.2308_20.0769_19.9231_19.7692_19.6154_19.4615_19.3077_19.1538_19.0
553452,NULL,200,500,20,200_200_200_200_200_200_200_19,86_110_134_158_182_206_230_256,2,32640,55220,58030,51200,-1
474849,NULL,200,500,20,200_200_200_200_198_19,134_158_182_206_230_256,3,32640,55220,56365,51148,-1
189013,NULL,200,500,20,200_157_37_20,184_208_232_256,4,32640,55220,49054,46256,-1
37540,NULL,200,500,20,126_23_20,224_240_256,5,32640,55220,49002,47184,-1
397715,NULL,200,500,20,198_185_25_18,208_224_240_256,6,32640,55220,50992,48128,-1
503696,NULL,200,500,20,200_200_19,226_240_256,7,32640,55220,54022,51200,-1
775155,NULL,200,500,20,43_40_19,228_242_256,8,32640,55220,48315,46762,-1
339562,NULL,200,500,20,200_200_200_16,214_228_242_256,9,32640,55220,54828,51200,-1
969910,NULL,200,500,20,200_200_137_19,196_216_236_256,10,32640,55220,53314,49940,-1
